index,class,signer,source_file,n_frames_raw,standardize
194,call_police,signer04,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\call_police\call_police__signer04__015.npy,52,padded
195,call_police,signer04,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\call_police\call_police__signer04__016.npy,49,padded
196,call_police,signer04,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\call_police\call_police__signer04__017.npy,54,padded
197,call_police,signer04,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\call_police\call_police__signer04__018.npy,49,padded
198,call_police,signer04,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\call_police\call_police__signer04__019.npy,51,padded
199,call_police,signer04,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\call_police\call_police__signer04__020.npy,47,padded
200,call_police,signer05,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\call_police\call_police__signer05__001.npy,39,padded
201,call_police,signer05,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\call_police\call_police__signer05__002.npy,43,padded
202,call_police,signer05,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\call_police\call_police__signer05__003.npy,38,padded
203,call_police,signer05,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\call_police\call_police__signer05__004.npy,42,padded
204,call_police,signer05,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\call_police\call_police__signer05__005.npy,47,padded
205,call_police,signer05,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\call_police\call_police__signer05__006.npy,46,padded
206,call_police,signer05,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\call_police\call_police__signer05__007.npy,49,padded
207,call_police,signer05,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\call_police\call_police__signer05__008.npy,51,padded
208,call_police,signer05,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\call_police\call_police__signer05__009.npy,52,padded
209,call_police,signer05,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\call_police\call_police__signer05__010.npy,49,padded
210,call_police,signer06,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\call_police\call_police__signer06__001.npy,78,padded
211,call_police,signer06,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\call_police\call_police__signer06__002.npy,82,padded
212,call_police,signer06,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\call_police\call_police__signer06__003.npy,93,padded
213,call_police,signer06,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\call_police\call_police__signer06__004.npy,83,padded
214,call_police,signer06,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\call_police\call_police__signer06__005.npy,76,padded
215,call_police,signer06,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\call_police\call_police__signer06__006.npy,82,padded
216,call_police,signer06,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\call_police\call_police__signer06__007.npy,81,padded
217,call_police,signer06,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\call_police\call_police__signer06__008.npy,83,padded
218,call_police,signer06,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\call_police\call_police__signer06__009.npy,83,padded
219,call_police,signer06,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\call_police\call_police__signer06__010.npy,87,padded
220,call_police,signer07,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\call_police\call_police__signer07__001.npy,53,padded
221,call_police,signer07,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\call_police\call_police__signer07__002.npy,64,padded
222,call_police,signer07,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\call_police\call_police__signer07__003.npy,69,padded
223,call_police,signer07,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\call_police\call_police__signer07__004.npy,59,padded
224,call_police,signer07,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\call_police\call_police__signer07__005.npy,65,padded
225,call_police,signer07,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\call_police\call_police__signer07__006.npy,77,padded
226,call_police,signer07,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\call_police\call_police__signer07__007.npy,84,padded
227,call_police,signer07,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\call_police\call_police__signer07__008.npy,79,padded
228,call_police,signer07,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\call_police\call_police__signer07__009.npy,81,padded
229,call_police,signer07,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\call_police\call_police__signer07__010.npy,81,padded
230,call_police,signer08,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\call_police\call_police__signer08__001.npy,69,padded
231,call_police,signer08,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\call_police\call_police__signer08__002.npy,76,padded
232,call_police,signer08,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\call_police\call_police__signer08__003.npy,70,padded
233,call_police,signer08,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\call_police\call_police__signer08__004.npy,63,padded
234,call_police,signer08,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\call_police\call_police__signer08__005.npy,74,padded
235,call_police,signer08,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\call_police\call_police__signer08__006.npy,56,padded
236,call_police,signer08,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\call_police\call_police__signer08__007.npy,61,padded
237,call_police,signer08,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\call_police\call_police__signer08__008.npy,65,padded
238,call_police,signer08,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\call_police\call_police__signer08__009.npy,62,padded
239,call_police,signer08,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\call_police\call_police__signer08__010.npy,60,padded
240,cant_breathe,signer01,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer01__001.npy,88,padded
241,cant_breathe,signer01,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer01__002.npy,90,padded
242,cant_breathe,signer01,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer01__003.npy,93,padded
243,cant_breathe,signer01,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer01__004.npy,93,padded
244,cant_breathe,signer01,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer01__005.npy,87,padded
245,cant_breathe,signer01,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer01__006.npy,91,padded
246,cant_breathe,signer01,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer01__007.npy,81,padded
247,cant_breathe,signer01,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer01__008.npy,85,padded
248,cant_breathe,signer01,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer01__009.npy,89,padded
249,cant_breathe,signer01,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer01__010.npy,90,padded
250,cant_breathe,signer01,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer01__011.npy,87,padded
251,cant_breathe,signer01,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer01__012.npy,87,padded
252,cant_breathe,signer01,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer01__013.npy,87,padded
253,cant_breathe,signer01,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer01__014.npy,86,padded
254,cant_breathe,signer01,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer01__015.npy,89,padded
255,cant_breathe,signer01,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer01__016.npy,102,padded
256,cant_breathe,signer01,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer01__017.npy,113,padded
257,cant_breathe,signer01,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer01__018.npy,108,padded
258,cant_breathe,signer01,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer01__019.npy,100,padded
259,cant_breathe,signer01,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer01__020.npy,92,padded
260,cant_breathe,signer02,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer02__001.npy,119,padded
261,cant_breathe,signer02,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer02__002.npy,144,subsampled
262,cant_breathe,signer02,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer02__003.npy,87,padded
263,cant_breathe,signer02,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer02__004.npy,93,padded
264,cant_breathe,signer02,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer02__005.npy,97,padded
265,cant_breathe,signer02,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer02__006.npy,84,padded
266,cant_breathe,signer02,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer02__007.npy,82,padded
267,cant_breathe,signer02,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer02__008.npy,92,padded
268,cant_breathe,signer02,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer02__009.npy,86,padded
269,cant_breathe,signer02,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer02__010.npy,85,padded
270,cant_breathe,signer02,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer02__011.npy,71,padded
271,cant_breathe,signer02,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer02__012.npy,77,padded
272,cant_breathe,signer02,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer02__013.npy,89,padded
273,cant_breathe,signer02,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer02__014.npy,81,padded
274,cant_breathe,signer02,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer02__015.npy,83,padded
275,cant_breathe,signer02,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer02__016.npy,93,padded
276,cant_breathe,signer02,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer02__017.npy,98,padded
277,cant_breathe,signer02,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer02__018.npy,109,padded
278,cant_breathe,signer02,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer02__019.npy,123,padded
279,cant_breathe,signer02,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer02__020.npy,115,padded
280,cant_breathe,signer03,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer03__001.npy,173,subsampled
281,cant_breathe,signer03,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer03__002.npy,131,padded
282,cant_breathe,signer03,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer03__003.npy,136,padded
283,cant_breathe,signer03,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer03__004.npy,155,subsampled
284,cant_breathe,signer03,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer03__005.npy,146,subsampled
285,cant_breathe,signer03,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer03__006.npy,158,subsampled
286,cant_breathe,signer03,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer03__007.npy,150,subsampled
287,cant_breathe,signer03,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer03__008.npy,152,subsampled
288,cant_breathe,signer03,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer03__009.npy,141,subsampled
289,cant_breathe,signer03,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer03__010.npy,146,subsampled
290,cant_breathe,signer03,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer03__011.npy,146,subsampled
291,cant_breathe,signer03,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer03__012.npy,180,subsampled
292,cant_breathe,signer03,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer03__013.npy,150,subsampled
293,cant_breathe,signer03,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer03__014.npy,148,subsampled
294,cant_breathe,signer03,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer03__015.npy,156,subsampled
295,cant_breathe,signer03,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer03__016.npy,135,padded
296,cant_breathe,signer03,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer03__017.npy,115,padded
297,cant_breathe,signer03,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer03__018.npy,130,padded
298,cant_breathe,signer03,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer03__019.npy,125,padded
299,cant_breathe,signer03,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer03__020.npy,138,subsampled
300,cant_breathe,signer04,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer04__001.npy,107,padded
301,cant_breathe,signer04,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer04__002.npy,103,padded
302,cant_breathe,signer04,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer04__003.npy,103,padded
303,cant_breathe,signer04,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer04__004.npy,97,padded
304,cant_breathe,signer04,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer04__005.npy,89,padded
305,cant_breathe,signer04,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer04__006.npy,88,padded
306,cant_breathe,signer04,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer04__007.npy,86,padded
307,cant_breathe,signer04,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer04__008.npy,113,padded
308,cant_breathe,signer04,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer04__009.npy,85,padded
309,cant_breathe,signer04,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer04__010.npy,85,padded
310,cant_breathe,signer04,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer04__011.npy,89,padded
311,cant_breathe,signer04,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer04__012.npy,95,padded
312,cant_breathe,signer04,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer04__013.npy,108,padded
313,cant_breathe,signer04,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer04__014.npy,112,padded
314,cant_breathe,signer04,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer04__015.npy,97,padded
315,cant_breathe,signer04,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer04__018.npy,103,padded
316,cant_breathe,signer04,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer04__019.npy,95,padded
317,cant_breathe,signer04,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer04__020.npy,100,padded
318,cant_breathe,signer04,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer04__021.npy,141,subsampled
319,cant_breathe,signer04,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer04__023.npy,146,subsampled
320,cant_breathe,signer05,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer05__001.npy,107,padded
321,cant_breathe,signer05,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer05__002.npy,115,padded
322,cant_breathe,signer05,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer05__003.npy,107,padded
323,cant_breathe,signer05,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer05__004.npy,111,padded
324,cant_breathe,signer05,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer05__005.npy,101,padded
325,cant_breathe,signer05,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer05__006.npy,101,padded
326,cant_breathe,signer05,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer05__007.npy,107,padded
327,cant_breathe,signer05,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer05__008.npy,106,padded
328,cant_breathe,signer05,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer05__009.npy,105,padded
329,cant_breathe,signer05,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer05__010.npy,100,padded
330,cant_breathe,signer06,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer06__001.npy,131,padded
331,cant_breathe,signer06,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer06__002.npy,146,subsampled
332,cant_breathe,signer06,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer06__003.npy,147,subsampled
333,cant_breathe,signer06,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer06__004.npy,146,subsampled
334,cant_breathe,signer06,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer06__005.npy,148,subsampled
335,cant_breathe,signer06,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer06__006.npy,155,subsampled
336,cant_breathe,signer06,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer06__007.npy,148,subsampled
337,cant_breathe,signer06,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer06__008.npy,160,subsampled
338,cant_breathe,signer06,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer06__009.npy,152,subsampled
339,cant_breathe,signer06,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer06__010.npy,140,subsampled
340,cant_breathe,signer07,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer07__001.npy,107,padded
341,cant_breathe,signer07,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer07__002.npy,112,padded
342,cant_breathe,signer07,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer07__003.npy,107,padded
343,cant_breathe,signer07,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer07__004.npy,98,padded
344,cant_breathe,signer07,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer07__005.npy,100,padded
345,cant_breathe,signer07,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer07__006.npy,105,padded
346,cant_breathe,signer07,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer07__007.npy,110,padded
347,cant_breathe,signer07,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer07__008.npy,114,padded
348,cant_breathe,signer07,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer07__009.npy,129,padded
349,cant_breathe,signer07,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer07__010.npy,129,padded
350,cant_breathe,signer08,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer08__001.npy,93,padded
351,cant_breathe,signer08,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer08__002.npy,107,padded
352,cant_breathe,signer08,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer08__003.npy,95,padded
353,cant_breathe,signer08,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer08__004.npy,85,padded
354,cant_breathe,signer08,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer08__005.npy,83,padded
355,cant_breathe,signer08,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer08__006.npy,94,padded
356,cant_breathe,signer08,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer08__007.npy,98,padded
357,cant_breathe,signer08,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer08__008.npy,91,padded
358,cant_breathe,signer08,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer08__009.npy,96,padded
359,cant_breathe,signer08,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\cant_breathe\cant_breathe__signer08__010.npy,95,padded
360,help_danger,signer01,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\help_danger\help_danger__signer01__001.npy,71,padded
361,help_danger,signer01,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\help_danger\help_danger__signer01__002.npy,99,padded
362,help_danger,signer01,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\help_danger\help_danger__signer01__003.npy,69,padded
363,help_danger,signer01,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\help_danger\help_danger__signer01__004.npy,66,padded
364,help_danger,signer01,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\help_danger\help_danger__signer01__005.npy,80,padded
365,help_danger,signer01,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\help_danger\help_danger__signer01__006.npy,76,padded
366,help_danger,signer01,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\help_danger\help_danger__signer01__007.npy,80,padded
367,help_danger,signer01,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\help_danger\help_danger__signer01__008.npy,70,padded
368,help_danger,signer01,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\help_danger\help_danger__signer01__009.npy,72,padded
369,help_danger,signer01,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\help_danger\help_danger__signer01__010.npy,79,padded
370,help_danger,signer01,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\help_danger\help_danger__signer01__011.npy,77,padded
371,help_danger,signer01,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\help_danger\help_danger__signer01__012.npy,76,padded
372,help_danger,signer01,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\help_danger\help_danger__signer01__013.npy,76,padded
373,help_danger,signer01,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\help_danger\help_danger__signer01__014.npy,74,padded
374,help_danger,signer01,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\help_danger\help_danger__signer01__015.npy,77,padded
375,help_danger,signer01,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\help_danger\help_danger__signer01__016.npy,71,padded
376,help_danger,signer01,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\help_danger\help_danger__signer01__017.npy,69,padded
377,help_danger,signer01,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\help_danger\help_danger__signer01__018.npy,71,padded
378,help_danger,signer01,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\help_danger\help_danger__signer01__019.npy,66,padded
379,help_danger,signer01,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\help_danger\help_danger__signer01__020.npy,72,padded
380,help_danger,signer02,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\help_danger\help_danger__signer02__001.npy,87,padded
381,help_danger,signer02,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\help_danger\help_danger__signer02__002.npy,96,padded
382,help_danger,signer02,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\help_danger\help_danger__signer02__003.npy,93,padded
383,help_danger,signer02,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\help_danger\help_danger__signer02__004.npy,102,padded
384,help_danger,signer02,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\help_danger\help_danger__signer02__005.npy,90,padded
385,help_danger,signer02,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\help_danger\help_danger__signer02__006.npy,93,padded
386,help_danger,signer02,D:\College notes\SEM-6\Minor Project\NSL\Data Collection\data\raw\help_danger\help_danger__signer02__007.npy,85,padded
